# distance(pc) r21 co21(Jy/b.km/s) co21snr co21(Jy/b.km/s) co10snr peak(Jy/b) disp(km/s) w1(Jy/b) w2(Jy/b) w3(Jy/b), r21mask
3007 1 16 22 3 6 0 8 0 0 0 1
2877 0 17 23 4 7 0 7 0 0 0 1
2748 0 17 23 5 8 0 7 0 0 0 1
2619 0 17 23 6 10 1 7 0 0 0 1
2491 0 18 25 7 13 1 6 0 0 0 -1
2363 0 19 27 9 15 1 6 0 0 0 -1
2236 0 20 27 9 15 1 6 0 0 0 -1
2109 0 20 27 8 13 1 6 0 0 0 -1
1984 0 18 28 6 10 1 5 0 0 0 1
1859 1 19 28 4 9 1 5 0 0 0 1
1736 1 20 31 4 9 1 5 0 0 0 1
1614 0 22 34 5 11 1 5 0 0 0 1
1495 0 24 36 7 15 1 5 0 0 0 1
1378 0 26 40 9 19 1 5 0 0 0 1
1264 0 29 45 12 25 2 5 0 0 0 -1
1154 0 32 49 15 26 2 5 0 0 0 -1
1050 0 33 45 16 27 2 6 0 0 0 -1
953 0 32 39 15 24 2 6 0 0 0 -1
866 0 30 34 12 20 1 6 0 0 0 -1
792 0 29 35 10 16 1 7 0 0 0 1
734 0 31 39 10 15 1 8 0 0 0 1
698 0 36 45 13 17 1 8 0 0 0 1
686 0 42 52 15 19 1 8 0 0 0 1
700 0 46 53 16 21 2 9 0 0 0 1
738 0 47 54 16 21 2 8 0 0 0 1
797 0 44 51 13 20 2 8 0 0 0 1
872 0 38 48 12 17 1 7 0 0 0 1
960 0 32 39 10 15 1 8 0 0 0 1
1058 0 24 30 7 12 1 7 0 0 0 1
1163 0 18 24 6 10 0 7 0 0 0 1
1273 0 15 22 5 9 0 6 0 0 0 1
1387 0 14 21 4 9 1 5 0 0 0 1
1504 0 14 21 4 9 1 5 0 0 0 1
1624 0 15 21 5 9 1 5 0 0 0 1
1746 0 15 21 6 10 1 5 0 0 0 -1
1869 0 16 22 8 12 1 6 0 0 0 -1
1994 0 18 24 9 14 1 6 0 0 0 -1
2119 0 21 29 11 16 1 6 0 0 0 -1
2246 0 28 34 13 19 1 6 0 0 0 -1
2373 0 32 40 14 20 2 6 0 0 0 -1
2501 0 34 47 14 21 2 5 0 0 0 -1
2630 0 36 48 13 22 2 5 0 0 0 1
2758 0 34 46 12 20 2 6 0 0 0 1
2888 0 31 39 10 17 1 6 0 0 0 1
3017 0 26 32 8 14 1 7 0 0 0 1
3147 0 20 27 6 10 1 7 0 0 0 1
3278 0 16 22 4 7 0 7 0 0 0 1
3408 1 14 20 2 5 0 6 0 0 0 1
3539 0 14 19 4 6 0 6 0 0 0 1
3670 0 14 19 4 7 1 5 0 0 0 1
3801 0 14 19 5 8 1 5 0 0 0 1
3932 0 13 20 5 8 1 5 0 0 0 1
4063 0 13 20 5 8 1 5 0 0 0 1
4195 0 14 21 3 7 0 5 0 0 0 1
4327 0 15 22 4 8 1 5 0 0 0 1
4458 0 17 26 4 9 1 6 0 0 0 1
4590 0 21 32 7 11 1 6 0 0 0 1
4722 0 26 39 8 14 1 6 0 0 0 1
4854 0 31 42 10 17 1 6 0 0 0 1
4986 0 32 44 11 18 1 6 0 0 0 1
5118 0 29 40 11 19 1 6 0 0 0 -1
5250 0 25 34 11 19 1 6 0 0 0 -1
5382 0 20 31 11 19 1 5 0 0 0 -1
5515 0 18 27 11 18 1 5 0 0 0 -1
5647 0 15 27 10 16 1 5 0 0 0 -1
5779 0 13 22 7 12 1 5 0 0 0 -1
5912 0 10 17 0 0 0 5 0 0 0 0
6044 0 7 13 0 0 0 4 0 0 0 0
6177 0 5 9 0 0 0 4 0 0 0 0
6182 0 0 0 0 0 0 0 0 0 0 0
6050 0 0 0 0 0 0 0 0 0 0 0
5918 0 0 0 0 0 0 0 0 0 0 0
5786 0 0 0 0 0 0 0 0 0 0 0
5654 0 0 0 0 0 0 0 0 0 0 0
5522 0 0 0 0 0 0 0 0 0 0 0
5390 0 0 0 0 0 0 0 0 0 0 0
5258 0 0 0 0 0 0 0 0 0 0 0
5127 0 4 8 0 0 0 5 0 0 0 0
4995 0 6 9 0 0 0 8 0 0 0 0
4864 0 6 9 0 0 0 8 0 0 0 0
4732 0 6 9 0 0 0 9 0 0 0 0
4601 0 6 8 0 0 0 8 0 0 0 0
4470 0 5 8 0 0 0 6 0 0 0 0
4339 0 5 9 2 4 0 5 0 0 0 -1
4208 0 5 10 3 6 0 4 0 0 0 -1
4077 0 5 10 4 6 0 4 0 0 0 -1
3947 0 6 10 4 7 0 4 0 0 0 -1
3817 0 7 11 4 7 0 5 0 0 0 -1
3687 0 8 13 4 7 0 5 0 0 0 -1
3557 0 10 16 4 8 0 5 0 0 0 1
3427 0 12 18 4 8 0 6 0 0 0 1
3298 0 13 20 3 8 0 7 0 0 0 1
3169 0 15 20 4 7 0 8 0 0 0 1
3040 0 15 21 4 6 0 7 0 0 0 1
2912 0 16 21 4 7 0 7 0 0 0 1
2785 0 15 21 5 8 0 7 0 0 0 1
2658 0 15 21 5 9 0 6 0 0 0 -1
2531 0 16 21 7 11 0 6 0 0 0 -1
2405 0 17 23 8 13 1 6 0 0 0 -1
2281 0 18 25 8 13 1 6 0 0 0 -1
2157 0 19 25 7 12 1 6 0 0 0 -1
2034 0 18 27 6 10 1 6 0 0 0 1
1913 1 19 30 4 9 1 6 0 0 0 1
1794 1 22 33 5 10 1 5 0 0 0 1
1676 1 24 37 6 12 1 5 0 0 0 1
1562 0 26 40 7 16 1 5 0 0 0 1
1450 0 27 41 9 20 1 5 0 0 0 1
1342 0 28 43 12 24 1 5 0 0 0 -1
1240 0 30 45 15 25 2 5 0 0 0 -1
1144 0 31 42 15 26 2 6 0 0 0 -1
1056 0 30 37 14 24 1 6 0 0 0 -1
978 0 27 34 12 20 1 6 0 0 0 -1
913 0 26 32 10 16 1 7 0 0 0 -1
864 0 26 32 9 13 1 9 0 0 0 1
833 0 28 35 9 14 1 9 0 0 0 1
824 0 30 38 12 15 1 8 0 0 0 -1
836 0 32 40 12 16 1 9 0 0 0 -1
868 0 32 40 12 16 1 8 0 0 0 -1
919 0 31 36 10 15 1 7 0 0 0 1
985 0 27 34 8 13 1 7 0 0 0 1
1064 0 23 28 7 11 1 8 0 0 0 1
1153 0 18 22 5 9 0 8 0 0 0 1
1250 0 13 18 4 8 0 7 0 0 0 1
1353 0 11 17 4 7 0 6 0 0 0 -1
1461 0 11 17 3 7 0 5 0 0 0 1
1573 0 12 18 3 7 0 5 0 0 0 1
1688 0 13 20 5 8 0 5 0 0 0 -1
1805 0 14 21 6 10 0 5 0 0 0 -1
1925 0 17 23 8 12 1 6 0 0 0 -1
2046 0 19 26 10 14 1 6 0 0 0 -1
2169 0 23 31 11 17 1 6 0 0 0 -1
2293 0 28 35 13 19 1 6 0 0 0 -1
2417 0 31 39 13 19 2 6 0 0 0 -1
2543 0 32 44 12 21 2 5 0 0 0 -1
2670 0 34 46 12 21 2 5 0 0 0 1
2797 0 34 46 12 20 2 6 0 0 0 1
2925 0 33 41 11 18 2 6 0 0 0 1
3053 0 29 36 9 15 1 7 0 0 0 1
3181 0 24 33 7 12 1 7 0 0 0 1
3310 0 21 28 5 9 1 7 0 0 0 1
3440 1 18 25 4 8 1 6 0 0 0 1
3569 1 17 23 3 7 1 5 0 0 0 1
3699 1 15 21 3 8 1 5 0 0 0 1
3829 0 14 20 5 8 1 5 0 0 0 1
3959 0 13 19 5 8 1 4 0 0 0 -1
4090 0 12 19 4 7 0 5 0 0 0 1
4221 0 12 18 3 6 0 5 0 0 0 1
4352 0 12 18 3 6 0 5 0 0 0 1
4483 0 12 19 3 7 0 6 0 0 0 1
4614 0 14 22 4 8 0 6 0 0 0 1
4745 0 18 27 5 10 1 6 0 0 0 1
4876 0 23 31 6 13 1 6 0 0 0 1
5008 0 24 33 7 15 1 6 0 0 0 1
5139 0 24 32 9 16 1 6 0 0 0 -1
5271 0 22 30 10 17 1 6 0 0 0 -1
5403 0 20 30 11 18 1 5 0 0 0 -1
5535 0 19 29 11 18 1 5 0 0 0 -1
5666 0 17 29 9 16 1 5 0 0 0 -1
5798 0 14 24 7 12 1 4 0 0 0 -1
5930 0 10 19 0 0 0 4 0 0 0 0
6062 0 8 14 0 0 0 4 0 0 0 0
6195 0 6 10 0 0 0 4 0 0 0 0
6201 0 0 0 0 0 0 0 0 0 0 0
6069 0 0 0 0 0 0 0 0 0 0 0
5937 0 0 0 0 0 0 0 0 0 0 0
5806 0 0 0 0 0 0 0 0 0 0 0
5674 0 0 0 0 0 0 0 0 0 0 0
5543 0 0 0 0 0 0 0 0 0 0 0
5412 0 0 0 0 0 0 0 0 0 0 0
5280 0 0 0 0 0 0 0 0 0 0 0
5149 0 0 0 0 0 0 0 0 0 0 0
5019 0 6 9 0 0 0 9 0 0 0 0
4888 0 6 9 0 0 0 8 0 0 0 0
4757 0 5 8 0 0 0 8 0 0 0 0
4627 0 6 8 0 0 0 9 0 0 0 0
4496 0 5 7 0 0 0 6 0 0 0 0
4366 1 5 9 1 3 0 5 0 0 0 1
4236 0 5 10 2 5 0 4 0 0 0 -1
4106 0 6 10 4 7 0 4 0 0 0 -1
3977 0 6 11 4 7 0 4 0 0 0 -1
3848 0 6 11 4 7 0 4 0 0 0 -1
3719 0 8 12 4 8 0 5 0 0 0 -1
3590 0 9 14 5 8 0 5 0 0 0 -1
3462 0 10 16 4 8 0 6 0 0 0 1
3334 0 11 17 3 7 0 7 0 0 0 1
3206 0 12 19 4 6 0 7 0 0 0 1
3079 0 14 19 3 6 0 7 0 0 0 1
2953 1 14 20 3 6 0 7 0 0 0 1
2827 1 14 19 3 7 0 7 0 0 0 1
2702 0 13 18 5 8 0 6 0 0 0 -1
2578 0 13 18 6 10 0 6 0 0 0 -1
2455 0 15 21 7 12 1 5 0 0 0 -1
2333 0 17 23 7 12 1 5 0 0 0 -1
2212 0 18 25 7 11 1 6 0 0 0 -1
2093 0 18 28 5 10 1 5 0 0 0 1
1975 1 20 31 4 9 1 6 0 0 0 1
1860 1 23 35 5 10 1 6 0 0 0 1
1747 1 26 40 6 13 1 5 0 0 0 1
1637 0 28 42 7 16 1 5 0 0 0 1
1531 0 28 42 9 19 1 5 0 0 0 1
1430 0 27 42 11 23 1 5 0 0 0 -1
1334 0 27 42 14 23 1 5 0 0 0 -1
1246 0 28 38 15 25 1 5 0 0 0 -1
1165 0 27 37 14 24 1 5 0 0 0 -1
1096 0 25 34 12 20 1 6 0 0 0 -1
1038 0 22 31 9 16 1 7 0 0 0 -1
995 0 22 27 8 13 1 8 0 0 0 1
969 0 21 26 8 11 0 8 0 0 0 -1
961 0 20 25 8 12 0 9 0 0 0 -1
971 0 20 25 8 12 0 9 0 0 0 -1
999 0 20 25 8 12 0 8 0 0 0 -1
1044 0 18 25 6 11 0 7 0 0 0 1
1103 0 17 24 6 10 0 7 0 0 0 1
1174 0 16 20 4 9 0 8 0 0 0 1
1255 0 14 17 3 7 0 8 0 0 0 1
1345 0 11 15 4 6 0 7 0 0 0 1
1441 0 9 14 2 5 0 7 0 0 0 1
1543 0 9 15 2 5 0 6 0 0 0 1
1650 0 11 16 3 6 0 6 0 0 0 1
1760 0 13 19 5 8 0 6 0 0 0 -1
1873 0 15 23 6 10 0 6 0 0 0 -1
1988 0 18 25 9 13 1 6 0 0 0 -1
2106 0 21 29 10 15 1 6 0 0 0 -1
2225 0 25 31 11 16 1 7 0 0 0 -1
2346 0 27 33 12 17 1 6 0 0 0 -1
2469 0 27 37 12 18 1 6 0 0 0 -1
2592 0 28 38 11 19 1 6 0 0 0 -1
2716 0 30 41 11 19 2 6 0 0 0 -1
2841 0 31 42 11 19 2 6 0 0 0 1
2967 0 31 42 10 18 1 6 0 0 0 1
3094 0 30 37 9 16 1 7 0 0 0 1
3221 0 27 36 8 13 1 7 0 0 0 1
3348 0 24 33 6 11 1 7 0 0 0 1
3476 1 22 29 4 9 1 6 0 0 0 1
3604 1 19 26 4 9 1 5 0 0 0 1
3733 0 16 22 4 8 1 5 0 0 0 1
3862 0 14 21 5 8 1 4 0 0 0 1
3991 0 13 19 5 8 1 4 0 0 0 -1
4121 0 12 18 4 7 0 5 0 0 0 1
4251 1 11 17 2 5 0 5 0 0 0 1
4381 1 10 15 1 5 0 5 0 0 0 1
4511 1 9 14 1 4 0 6 0 0 0 1
4641 0 10 15 2 5 0 6 0 0 0 1
4772 0 12 18 3 7 0 6 0 0 0 1
4902 0 14 21 4 9 0 6 0 0 0 1
5033 0 17 24 6 12 1 6 0 0 0 1
5164 0 19 25 7 14 1 6 0 0 0 1
5295 0 19 28 9 15 1 5 0 0 0 -1
5426 0 20 30 10 16 1 5 0 0 0 -1
5558 0 20 30 10 16 1 5 0 0 0 -1
5689 0 18 28 8 14 1 5 0 0 0 -1
5821 0 14 26 0 0 1 4 0 0 0 0
5952 0 11 20 0 0 0 4 0 0 0 0
6084 0 8 15 0 0 0 4 0 0 0 0
6215 0 6 11 0 0 0 4 0 0 0 0
6222 0 0 0 0 0 0 0 0 0 0 0
6091 0 0 0 0 0 0 0 0 0 0 0
5960 0 0 0 0 0 0 0 0 0 0 0
5829 0 0 0 0 0 0 0 0 0 0 0
5698 0 0 0 0 0 0 0 0 0 0 0
5567 0 0 0 0 0 0 0 0 0 0 0
5437 0 0 0 0 0 0 0 0 0 0 0
5306 0 0 0 0 0 0 0 0 0 0 0
5176 0 0 0 0 0 0 0 0 0 0 0
5046 0 0 0 0 0 0 0 0 0 0 0
4916 0 3 6 0 0 0 4 0 0 0 0
4786 0 2 5 0 0 0 4 0 0 0 0
4656 0 3 6 0 0 0 6 0 0 0 0
4527 0 4 7 0 0 0 5 0 0 0 0
4397 0 5 9 0 0 0 5 0 0 0 0
4268 0 6 10 1 4 0 4 0 0 0 1
4140 0 6 11 1 5 0 4 0 0 0 1
4011 0 6 12 4 7 0 4 0 0 0 -1
3883 0 7 12 5 8 0 4 0 0 0 -1
3755 0 8 13 5 8 0 5 0 0 0 -1
3628 0 9 14 5 8 0 5 0 0 0 -1
3501 0 10 15 3 8 0 6 0 0 0 -1
3375 0 10 16 3 7 0 7 0 0 0 1
3249 0 11 17 2 6 0 7 0 0 0 1
3124 0 12 18 3 6 0 7 0 0 0 1
3000 1 12 19 2 5 0 7 0 0 0 1
2876 0 13 17 3 6 0 7 0 0 0 1
2753 0 12 16 3 7 0 7 0 0 0 1
2631 0 12 17 5 9 0 6 0 0 0 -1
2511 0 14 19 6 11 0 5 0 0 0 -1
2392 0 17 23 7 12 1 5 0 0 0 -1
2274 0 19 25 7 12 1 6 0 0 0 1
2158 0 20 27 5 11 1 6 0 0 0 1
2045 1 21 31 5 10 1 6 0 0 0 1
1934 1 23 35 5 10 1 5 0 0 0 1
1825 1 26 40 6 12 1 5 0 0 0 1
1721 0 27 41 7 15 1 5 0 0 0 1
1620 0 27 41 9 18 1 5 0 0 0 1
1525 0 26 40 10 21 1 5 0 0 0 -1
1436 0 26 36 13 22 1 5 0 0 0 -1
1354 0 26 36 14 23 1 5 0 0 0 -1
1280 0 26 35 13 23 1 5 0 0 0 -1
1217 0 24 33 12 20 1 5 0 0 0 -1
1166 0 22 29 10 16 1 6 0 0 0 -1
1128 0 19 25 7 13 1 7 0 0 0 -1
1106 0 16 22 7 11 0 7 0 0 0 -1
1099 0 15 18 6 10 0 8 0 0 0 -1
1108 0 13 17 6 10 0 9 0 0 0 -1
1132 0 13 16 6 10 0 9 0 0 0 -1
1172 0 12 16 4 9 0 7 0 0 0 -1
1225 0 12 17 4 9 0 7 0 0 0 1
1289 1 13 16 2 8 0 8 0 0 0 1
1364 0 12 16 3 7 0 7 0 0 0 1
1447 1 12 15 3 6 0 7 0 0 0 1
1537 1 11 15 2 5 0 6 0 0 0 1
1633 0 11 16 3 5 0 7 0 0 0 1
1734 0 13 18 4 6 0 6 0 0 0 1
1839 0 16 21 5 8 0 6 0 0 0 1
1948 0 19 26 7 11 1 6 0 0 0 1
2059 0 22 29 8 14 1 6 0 0 0 -1
2173 0 25 30 10 15 1 6 0 0 0 -1
2289 0 25 32 11 16 1 6 0 0 0 -1
2407 0 25 31 11 16 1 7 0 0 0 -1
2526 0 24 33 11 16 1 6 0 0 0 -1
2647 0 24 33 10 17 1 6 0 0 0 -1
2769 0 25 34 10 17 1 6 0 0 0 -1
2892 0 26 36 10 17 1 6 0 0 0 -1
3016 0 27 37 10 16 1 6 0 0 0 1
3140 0 27 36 9 15 1 6 0 0 0 1
3265 0 26 35 9 13 1 7 0 0 0 1
3391 0 24 32 8 11 1 7 0 0 0 1
3518 0 21 29 7 10 1 6 0 0 0 1
3644 0 18 25 5 9 1 5 0 0 0 1
3772 0 16 21 5 8 1 5 0 0 0 1
3900 0 13 20 5 8 1 4 0 0 0 1
4028 0 12 18 4 7 1 4 0 0 0 -1
4156 0 11 17 3 6 0 5 0 0 0 1
4285 1 10 16 1 5 0 5 0 0 0 1
4414 1 9 14 1 4 0 5 0 0 0 1
4543 1 8 12 1 3 0 6 0 0 0 1
4673 1 7 11 1 4 0 6 0 0 0 1
4802 0 8 12 3 6 0 6 0 0 0 1
4932 0 10 15 4 8 0 6 0 0 0 -1
5062 0 12 19 5 10 0 6 0 0 0 -1
5193 0 15 23 6 12 1 6 0 0 0 -1
5323 0 18 28 7 14 1 5 0 0 0 -1
5453 0 20 31 7 15 1 5 0 0 0 1
5584 0 21 32 7 15 1 5 0 0 0 1
5715 0 19 29 6 12 1 5 0 0 0 1
5846 0 16 24 0 0 1 5 0 0 0 0
5977 0 11 20 0 0 0 4 0 0 0 0
6108 0 8 14 0 0 0 4 0 0 0 0
6239 0 4 10 0 0 0 3 0 0 0 0
6247 0 0 0 0 0 0 0 0 0 0 0
6116 0 0 0 0 0 0 0 0 0 0 0
5986 0 0 0 0 0 0 0 0 0 0 0
5855 0 0 0 0 0 0 0 0 0 0 0
5725 0 0 0 0 0 0 0 0 0 0 0
5595 0 0 0 0 0 0 0 0 0 0 0
5465 0 0 0 0 0 0 0 0 0 0 0
5335 0 0 0 0 0 0 0 0 0 0 0
5206 0 0 0 0 0 0 0 0 0 0 0
5076 0 0 0 0 0 0 0 0 0 0 0
4947 0 0 0 0 0 0 0 0 0 0 0
4818 0 1 3 0 0 0 2 0 0 0 0
4689 0 2 4 0 0 0 4 0 0 0 0
4561 0 3 6 0 0 0 6 0 0 0 0
4433 0 5 9 0 0 0 5 0 0 0 0
4305 1 6 11 1 4 0 5 0 0 0 1
4177 1 7 12 1 5 0 5 0 0 0 1
4050 0 7 13 3 7 0 5 0 0 0 -1
3923 0 8 15 5 8 0 5 0 0 0 -1
3797 0 10 15 5 9 0 5 0 0 0 -1
3671 0 10 16 5 9 0 5 0 0 0 -1
3546 0 10 16 4 8 0 6 0 0 0 1
3421 0 10 16 3 7 0 6 0 0 0 1
3297 0 11 16 2 6 0 6 0 0 0 1
3174 1 12 18 1 4 0 6 0 0 0 1
3052 0 12 19 3 6 0 7 0 0 0 1
2930 0 13 18 4 7 0 8 0 0 0 1
2810 0 13 18 5 8 0 8 0 0 0 1
2691 0 14 19 6 9 0 7 0 0 0 -1
2573 0 16 21 7 11 1 6 0 0 0 -1
2457 0 18 25 7 12 1 6 0 0 0 -1
2343 0 21 28 7 12 1 6 0 0 0 1
2231 0 21 29 7 11 1 6 0 0 0 1
2121 0 21 32 5 11 1 6 0 0 0 1
2014 1 22 34 5 10 1 6 0 0 0 1
1910 1 24 36 5 11 1 6 0 0 0 1
1811 0 25 38 6 12 1 5 0 0 0 1
1716 0 24 37 7 15 1 5 0 0 0 1
1626 0 24 37 9 19 1 5 0 0 0 -1
1543 0 25 34 12 20 1 5 0 0 0 -1
1467 0 25 34 13 21 1 5 0 0 0 -1
1400 0 24 36 13 21 1 5 0 0 0 -1
1342 0 24 32 11 19 1 5 0 0 0 -1
1296 0 22 30 10 17 1 6 0 0 0 -1
1262 0 19 26 8 14 1 6 0 0 0 -1
1242 0 17 23 7 12 0 7 0 0 0 -1
1236 0 14 19 6 11 0 7 0 0 0 -1
1244 0 12 16 6 11 0 8 0 0 0 -1
1266 0 11 14 6 10 0 9 0 0 0 -1
1302 0 10 14 5 9 0 8 0 0 0 -1
1350 0 11 15 4 8 0 8 0 0 0 -1
1409 1 12 16 2 7 0 7 0 0 0 1
1477 1 14 17 3 7 0 7 0 0 0 1
1554 1 15 18 3 6 0 7 0 0 0 1
1639 1 15 19 3 6 0 7 0 0 0 1
1729 1 15 21 3 6 0 6 0 0 0 1
1825 1 17 23 3 8 1 6 0 0 0 1
1925 0 20 27 6 10 1 6 0 0 0 1
2029 0 23 32 8 13 1 6 0 0 0 1
2137 0 26 35 9 15 1 6 0 0 0 1
2247 0 27 34 10 16 1 6 0 0 0 1
2359 0 27 33 11 15 1 6 0 0 0 -1
2474 0 24 33 10 15 1 6 0 0 0 -1
2590 0 23 32 10 15 1 6 0 0 0 -1
2708 0 23 31 9 16 1 6 0 0 0 -1
2827 0 22 31 9 16 1 6 0 0 0 -1
2948 0 22 30 9 15 1 6 0 0 0 -1
3069 0 22 30 8 14 1 6 0 0 0 -1
3192 0 21 31 8 13 1 6 0 0 0 -1
3315 0 20 30 7 11 1 6 0 0 0 1
3439 0 20 27 7 10 1 7 0 0 0 1
3564 0 18 24 6 9 1 6 0 0 0 1
3689 0 15 20 6 8 0 6 0 0 0 -1
3815 0 12 17 4 8 0 5 0 0 0 1
3942 0 9 17 4 7 0 4 0 0 0 -1
4068 0 9 16 4 7 0 4 0 0 0 -1
4196 0 9 16 2 5 0 4 0 0 0 1
4323 1 9 15 1 4 0 5 0 0 0 1
4451 1 9 14 1 4 0 6 0 0 0 1
4579 1 8 12 1 4 0 6 0 0 0 1
4708 0 7 11 2 5 0 6 0 0 0 1
4837 0 7 11 3 7 0 6 0 0 0 -1
4966 0 9 14 4 8 0 6 0 0 0 -1
5095 0 12 19 5 10 0 6 0 0 0 -1
5224 0 16 25 5 12 1 6 0 0 0 1
5354 0 20 30 6 13 1 5 0 0 0 1
5484 0 22 33 6 13 1 5 0 0 0 1
5614 0 22 33 5 12 1 5 0 0 0 1
5744 0 19 30 0 0 1 5 0 0 0 0
5874 0 15 24 0 0 1 5 0 0 0 0
6005 0 10 19 0 0 0 4 0 0 0 0
6135 0 7 13 0 0 0 4 0 0 0 0
6266 0 4 8 0 0 0 3 0 0 0 0
6275 0 0 0 0 0 0 0 0 0 0 0
6145 0 0 0 0 0 0 0 0 0 0 0
6015 0 0 0 0 0 0 0 0 0 0 0
5885 0 0 0 0 0 0 0 0 0 0 0
5755 0 0 0 0 0 0 0 0 0 0 0
5626 0 0 0 0 0 0 0 0 0 0 0
5497 0 0 0 0 0 0 0 0 0 0 0
5368 0 0 0 0 0 0 0 0 0 0 0
5239 0 0 0 0 0 0 0 0 0 0 0
5110 0 0 0 0 0 0 0 0 0 0 0
4982 0 0 0 0 0 0 0 0 0 0 0
4854 0 0 0 0 0 0 0 0 0 0 0
4726 0 2 4 0 0 0 4 0 0 0 0
4599 0 2 5 0 0 0 4 0 0 0 0
4472 0 5 9 0 0 0 6 0 0 0 0
4345 0 6 11 0 0 0 5 0 0 0 0
4219 0 7 13 0 0 0 5 0 0 0 0
4093 0 8 15 3 6 0 5 0 0 0 1
3968 0 10 17 5 8 0 5 0 0 0 -1
3843 0 12 19 6 10 0 5 0 0 0 -1
3719 0 13 19 6 10 0 5 0 0 0 -1
3595 0 12 19 5 9 0 5 0 0 0 -1
3472 0 11 18 3 7 0 5 0 0 0 1
3350 0 12 18 3 6 0 5 0 0 0 1
3229 1 13 20 3 6 0 6 0 0 0 1
3109 0 14 22 4 7 0 6 0 0 0 1
2990 0 16 22 6 9 0 7 0 0 0 -1
2872 0 17 23 7 10 0 8 0 0 0 -1
2756 0 17 24 8 11 0 8 0 0 0 -1
2641 0 19 26 8 12 1 7 0 0 0 -1
2528 0 22 30 9 13 1 6 0 0 0 -1
2417 0 24 33 8 14 1 6 0 0 0 1
2309 0 24 33 8 13 1 6 0 0 0 1
2203 0 22 33 7 11 1 6 0 0 0 1
2100 1 21 32 4 10 1 6 0 0 0 1
2001 1 21 32 4 9 1 5 0 0 0 1
1907 1 21 32 5 10 1 5 0 0 0 1
1817 0 21 32 6 12 1 5 0 0 0 1
1732 0 23 31 8 16 1 5 0 0 0 1
1654 0 23 32 10 18 1 5 0 0 0 -1
1584 0 24 33 12 20 1 5 0 0 0 -1
1522 0 23 36 12 20 1 5 0 0 0 -1
1469 0 24 33 11 19 1 5 0 0 0 -1
1427 0 23 32 10 17 1 5 0 0 0 -1
1397 0 22 30 9 15 1 6 0 0 0 -1
1379 0 20 27 9 14 1 6 0 0 0 -1
1373 0 17 24 8 14 1 7 0 0 0 -1
1381 0 15 21 8 13 0 7 0 0 0 -1
1401 0 13 18 7 12 0 7 0 0 0 -1
1433 0 12 16 6 11 0 8 0 0 0 -1
1477 0 12 17 5 9 0 8 0 0 0 -1
1531 0 14 19 4 8 0 8 0 0 0 1
1595 0 16 22 5 8 0 8 0 0 0 1
1666 0 20 24 5 9 1 7 0 0 0 1
1745 0 21 26 5 9 1 7 0 0 0 1
1831 0 22 27 5 9 1 6 0 0 0 1
1921 0 23 29 6 10 1 6 0 0 0 1
2017 0 24 33 6 13 1 6 0 0 0 1
2117 0 27 36 8 14 1 5 0 0 0 1
2220 0 28 39 10 16 1 5 0 0 0 1
2326 0 28 39 10 17 1 5 0 0 0 1
2435 0 28 35 10 16 1 6 0 0 0 1
2546 0 26 35 10 15 1 6 0 0 0 -1
2659 0 25 33 10 15 1 6 0 0 0 -1
2774 0 24 32 10 15 1 6 0 0 0 -1
2891 0 22 31 9 16 1 6 0 0 0 -1
3009 0 20 28 9 15 1 6 0 0 0 -1
3128 0 17 27 7 13 1 6 0 0 0 -1
3248 0 15 24 6 11 0 6 0 0 0 -1
3370 0 14 22 5 9 0 6 0 0 0 -1
3492 0 13 20 4 8 0 7 0 0 0 1
3615 0 11 17 5 7 0 6 0 0 0 -1
3739 0 9 14 5 7 0 6 0 0 0 -1
3863 0 7 12 4 6 0 4 0 0 0 -1
3988 0 6 11 3 6 0 4 0 0 0 -1
4113 0 7 12 3 6 0 4 0 0 0 -1
4239 0 7 13 2 5 0 5 0 0 0 1
4365 0 9 14 2 5 0 6 0 0 0 1
4492 0 10 15 2 5 0 6 0 0 0 1
4619 0 10 15 4 7 0 6 0 0 0 -1
4747 0 10 15 4 8 0 6 0 0 0 -1
4875 0 11 17 4 9 0 6 0 0 0 -1
5003 0 13 20 5 10 0 6 0 0 0 1
5131 0 17 23 5 11 1 6 0 0 0 1
5260 0 21 29 5 11 1 6 0 0 0 1
5388 1 25 34 5 11 1 6 0 0 0 1
5517 1 26 36 4 10 1 6 0 0 0 1
5647 0 25 34 0 0 1 5 0 0 0 0
5776 0 21 29 0 0 1 5 0 0 0 0
5906 0 16 22 0 0 1 6 0 0 0 0
6036 0 12 16 0 0 0 6 0 0 0 0
6165 0 6 11 0 0 0 5 0 0 0 0
6295 0 3 6 0 0 0 3 0 0 0 0
6305 0 0 0 0 0 0 0 0 0 0 0
6176 0 0 0 0 0 0 0 0 0 0 0
6046 0 0 0 0 0 0 0 0 0 0 0
5917 0 0 0 0 0 0 0 0 0 0 0
5789 0 0 0 0 0 0 0 0 0 0 0
5660 0 0 0 0 0 0 0 0 0 0 0
5532 0 0 0 0 0 0 0 0 0 0 0
5403 0 0 0 0 0 0 0 0 0 0 0
5276 0 0 0 0 0 0 0 0 0 0 0
5148 0 0 0 0 0 0 0 0 0 0 0
5021 0 0 0 0 0 0 0 0 0 0 0
4894 0 0 0 0 0 0 0 0 0 0 0
4767 0 0 0 0 0 0 0 0 0 0 0
4641 0 2 5 0 0 0 4 0 0 0 0
4515 0 4 8 0 0 0 6 0 0 0 0
