# distance(pc) r21 r21err co21(Jy/b.km/s) peak(Jy/b) disp(km/s) w1(Jy/b) w2(Jy/b) w3(Jy/b)
5.668821458214235463e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.428147898986935616e-04 3.532225091475993395e-04 1.354097737930715084e-03
5.514544029804675120e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.440160796046257019e-04 3.525039646774530411e-04 1.308545470237731934e-03
5.366262666383259784e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.424613529816269875e-04 3.478557046037167311e-04 1.251282170414924622e-03
5.224487933507845810e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.389822228811681271e-04 3.424981841817498207e-04 1.227350090630352497e-03
5.089763584217392236e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.353511125780642033e-04 3.402598376851528883e-04 1.217257115058600903e-03
4.962663854304783854e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.328713498078286648e-04 3.427905321586877108e-04 1.186236506327986717e-03
4.843788984747450741e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.326630245894193649e-04 3.498300211504101753e-04 1.145664602518081665e-03
4.733758647817266137e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.370854680426418781e-04 3.606145910453051329e-04 1.161069842055439949e-03
4.633203012051679252e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.487640202976763248e-04 3.742262197192758322e-04 1.269243774004280567e-03
4.542751299923769693e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.659218925051391125e-04 3.882909659296274185e-04 1.414745813235640526e-03
4.463017880447900097e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.816959939897060394e-04 3.979026805609464645e-04 1.521315076388418674e-03
4.394586196074274994e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.871097139082849026e-04 3.976936277467757463e-04 1.559009193442761898e-03
4.337991133355742932e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.767543382011353970e-04 3.864943864755332470e-04 1.560199074447154999e-03
4.293700771548208650e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.556100561283528805e-04 3.705933922901749611e-04 1.566223800182342529e-03
4.262098727368152140e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.319771637208759785e-04 3.554565191734582186e-04 1.574241556227207184e-03
4.243468488338323368e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.105464417487382889e-04 3.425791801419109106e-04 1.563942525535821915e-03
4.237981130743147332e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.927755846641957760e-04 3.319476381875574589e-04 1.520768622867763042e-03
4.245687614591704914e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.791047005914151669e-04 3.233216120861470699e-04 1.452429103665053844e-03
4.266516445542380097e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.694101564586162567e-04 3.156950988341122866e-04 1.398898544721305370e-03
4.300276949552049700e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.635384004563093185e-04 3.085726639255881310e-04 1.375922234728932381e-03
4.346667816772364858e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.616696435026824474e-04 3.023702884092926979e-04 1.353286555968225002e-03
4.405290044921275694e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.645151832140982151e-04 2.978252596221864223e-04 1.293162349611520767e-03
4.475663040813156840e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.736372550018131733e-04 2.963404112961143255e-04 1.196936122141778469e-03
4.557242470513364424e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.876920768059790134e-04 2.992544614244252443e-04 1.114418264478445053e-03
4.649438484503390100e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.023697787895798683e-04 3.062479663640260696e-04 1.084707793779671192e-03
4.751633141777676428e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.124480860307812691e-04 3.139534383080899715e-04 1.109914155676960945e-03
4.863196152178368720e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.152740097604691982e-04 3.182784130331128836e-04 1.150810392573475838e-03
4.983498382051167937e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.132533308118581772e-04 3.200609353370964527e-04 1.149871153756976128e-03
5.111922871409002255e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.144566577859222889e-04 3.267934371251612902e-04 1.105383387766778469e-03
5.247873357263588332e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.266509881243109703e-04 3.435900434851646423e-04 1.066396478563547134e-03
5.390780473841601633e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.554640131071209908e-04 3.703616675920784473e-04 1.078292494639754295e-03
5.540105908263070887e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.030048873275518417e-04 4.045511304866522551e-04 1.139945583418011665e-03
5.695344840149957236e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.706420146860182285e-04 4.453138390090316534e-04 1.204318366944789886e-03
5.856027001250562535e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.544462034478783607e-04 4.905900568701326847e-04 1.225407235324382782e-03
6.021716669701673709e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.520606836304068565e-04 5.376346525736153126e-04 1.195425284095108509e-03
6.192011876789869348e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.058809692040085793e-03 5.844123661518096924e-04 1.142236287705600262e-03
6.366543060271132163e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.166062778793275356e-03 6.310260505415499210e-04 1.106360810808837414e-03
6.544971353649891171e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.260801218450069427e-03 6.750622414983808994e-04 1.095967832952737808e-03
6.726986660476399265e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.357049564830958843e-03 7.137703942134976387e-04 1.066458993591368198e-03
6.912305626270026551e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.587331295013427734e-03 7.903733057901263237e-04 1.007561222650110722e-03
7.100669591323066015e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.467078156769275665e-03 1.141084008850157261e-03 1.000410411506891251e-03
7.291842582995228440e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.439431872218847275e-03 2.526827156543731689e-03 1.233823713846504688e-03
7.485609387622587747e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.408015657216310501e-02 7.068928796797990799e-03 2.057261997833848000e-03
7.681773727118898933e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.033146075904369354e-02 1.632238551974296570e-02 3.622570773586630821e-03
7.880156554912098727e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.241824686527252197e-02 2.975184842944145203e-02 5.764365661889314651e-03
8.080594477707785700e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.255030423402786255e-02 4.275418445467948914e-02 7.743901573121547699e-03
8.282938303981249192e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.987612485885620117e-02 4.806871339678764343e-02 8.490457199513912201e-03
8.487051716383677558e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.827675551176071167e-02 4.116497561335563660e-02 7.411503698676824570e-03
8.692810062548403948e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.658328369259834290e-02 2.771586365997791290e-02 5.419638939201831818e-03
8.900099257435846084e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.519311383366584778e-02 1.462713535875082016e-02 3.520096652209758759e-03
9.108814789329942869e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.062448974698781967e-02 6.004980299621820450e-03 2.243781927973031998e-03
9.318860821453457902e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.610434243455529213e-03 2.050942275673151016e-03 1.560878707095980644e-03
9.530149381102331972e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.314941910095512867e-03 8.298816974274814129e-04 1.198821817524731159e-03
9.742599628430958546e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.493228138424456120e-04 4.790920356754213572e-04 9.456409607082605362e-04
9.956137197484002172e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.809822712559252977e-04 3.693418693728744984e-04 7.535548065789043903e-04
1.151114304642984280e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.008049097843468189e-04 1.668087788857519627e-04 5.568954511545598507e-04
1.129269080556527842e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.170638228766620159e-04 1.755780685925856233e-04 5.855948547832667828e-04
1.107498248592823438e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.333725908305495977e-04 1.787690853234380484e-04 6.683146930299699306e-04
1.085806283509225977e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.444278554525226355e-04 1.795100251911208034e-04 7.647440652363002300e-04
1.064198008016987114e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.497868019621819258e-04 1.826566585805267096e-04 8.159793796949088573e-04
1.042678625207960431e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.526311775203794241e-04 1.905048702610656619e-04 8.147830376401543617e-04
1.021253754390504764e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.579347976483404636e-04 2.023674023803323507e-04 8.123367442749440670e-04
9.999294707095694321e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.698601794894784689e-04 2.162780583603307605e-04 8.692267583683133125e-04
9.787123489726553089e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.857047122437506914e-04 2.293501747772097588e-04 9.770947508513927460e-04
9.576095121338647004e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.003852955065667629e-04 2.394367620581761003e-04 1.093531027436256409e-03
9.366286849344316579e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.104772815480828285e-04 2.463278942741453648e-04 1.172671443782746792e-03
9.157782532516603169e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.170023021288216114e-04 2.520811394788324833e-04 1.199391903355717659e-03
8.950673297309580448e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.249021003488451242e-04 2.589489740785211325e-04 1.218022545799612999e-03
8.745058263210683435e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.377561563160270452e-04 2.671174297574907541e-04 1.285588834434747696e-03
8.541045343779931500e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.558258224278688431e-04 2.765423851087689400e-04 1.388762728311121464e-03
8.338752129918317223e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.767630889546126127e-04 2.866537834051996469e-04 1.459073275327682495e-03
8.138306862150686356e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.966708365827798843e-04 2.950385678559541702e-04 1.438702456653118134e-03
